agent_id,agent_type,legal_name_es_raw,agent_name,risk_group,classification_raw,group3_limited_airborne,notes_raw,flag_A,flag_D,flag_T,flag_V,legal_primary_source_id,spanish_row_audit_status,spanish_row_audit_date,eu_primary_source_id,eu_rowwise_verified,eu_name_concordance,eu_current_intended_name_concordance,eu_spanish_original_text_name_concordance,eu_name_concordance_status,eu_group_concordance,eu_double_asterisk_concordance,eu_flag_A_concordance,eu_flag_D_concordance,eu_flag_T_concordance,eu_flag_V_concordance,eu_rowwise_audit_status,eu_source_text_history_status,eu_corrigendum_relevant,eu_corrigendum_id,eu_discrepancy_type,eu_discrepancy_note,basebio_available,basebio_name,basebio_match_status,basebio_review_status,basebio_link_scope,basebio_review_note
BIO-VIR-0008,virus,Hantavirus de Hantaan [especie causal del síndrome de fiebre hemorrágica con insuficiencia renal (HFRS)].,Hantavirus de Hantaan [especie causal del síndrome de fiebre hemorrágica con insuficiencia renal (HFRS)],3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0009,virus,Hantavirus de la Laguna Negra.,Hantavirus de la Laguna Negra,3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0010,virus,Hantavirus de Prospect Hill.,Hantavirus de Prospect Hill,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0011,virus,Hantavirus de Puumala [especie causal de la nefropatía epidémica (NE)].,Hantavirus de Puumala [especie causal de la nefropatía epidémica (NE)],2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0012,virus,Hantavirus de Seúl [especie causal del síndrome de fiebre hemorrágica con insuficiencia renal (HFRS)].,Hantavirus de Seúl [especie causal del síndrome de fiebre hemorrágica con insuficiencia renal (HFRS)],3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0013,virus,Hantavirus Sin Nombre [especie causal del síndrome pulmonar por hantavirus (HPS)].,Hantavirus Sin Nombre [especie causal del síndrome pulmonar por hantavirus (HPS)],3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0014,virus,Otros hantavirus de patogenicidad conocida.,Otros hantavirus de patogenicidad conocida,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0015,virus,Nairovirus de la fiebre hemorrágica de Crimea-Congo.,Nairovirus de la fiebre hemorrágica de Crimea-Congo,4,4,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Nairovirus de la fiebre hemorrágica de Crimea-Congo,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0016,virus,Nairovirus de Dugbe.,Nairovirus de Dugbe,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0017,virus,Nairovirus de Hazara.,Nairovirus de Hazara,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0018,virus,Nairovirus de la enfermedad de Nairobi (ovinos/caprinos).,Nairovirus de la enfermedad de Nairobi (ovinos/caprinos),2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0019,virus,Otros nairovirus de patogenicidad conocida.,Otros nairovirus de patogenicidad conocida,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0020,virus,Bunyavirus de Bunyamwera (de Gemirston).,Bunyavirus de Bunyamwera (de Gemirston),2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0021,virus,Bunyavirus de la encefalitis de California.,Bunyavirus de la encefalitis de California,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0022,virus,Bunyavirus del Oropouche.,Bunyavirus del Oropouche,3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0023,virus,Otros bunyavirus de patogenicidad conocida.,Otros bunyavirus de patogenicidad conocida,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0024,virus,Flebovirus de Bhanja.,Flebovirus de Bhanja,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0025,virus,Flebovirus de Punta Toro.,Flebovirus de Punta Toro,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0026,virus,Flebovirus del valle del Rift.,Flebovirus del valle del Rift,3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Flebovirus del valle del Rift,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0027,virus,Flebovirus de Nápoles (de la Toscana).,Flebovirus de Nápoles (de la Toscana),2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0028,virus,Flebovirus del síndrome de la fiebre grave con trombocitopenia (SFTS).,Flebovirus del síndrome de la fiebre grave con trombocitopenia (SFTS),3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0029,virus,Otros flebovirus de patogenicidad conocida.,Otros flebovirus de patogenicidad conocida,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-VIR-0030,virus,Herpesvirus humano 5 beta (citomegalovirus).,Herpesvirus humano 5 beta (citomegalovirus),2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Herpesvirus humano 5 beta (citomegalovirus),exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0031,virus,Herpesvirus humano 4 gamma (virus de Epstein-Barr).,Herpesvirus humano 4 gamma (virus de Epstein-Barr),2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Herpesvirus humano 4 gamma (virus de Epstein-Barr),exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0032,virus,Herpesvirus humano 8 gamma.,Herpesvirus humano 8 gamma,2,2,False,D,False,True,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Herpesvirus humano 8 gamma,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0033,virus,Herpesvirus humano 6A beta (virus linfotrópico humano de célula B).,Herpesvirus humano 6A beta (virus linfotrópico humano de célula B),2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Herpesvirus humano 6A beta (virus linfotrópico humano de célula B),exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0034,virus,Herpesvirus humano 6B beta.,Herpesvirus humano 6B beta,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Herpesvirus humano 6B beta,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0035,virus,Herpesvirus humano 7 beta.,Herpesvirus humano 7 beta,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Herpesvirus humano 7 beta,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0036,virus,"Herpesvirus del cercopiteco 1 alfa (Herpervirus simiae, herpesvirus B).","Herpesvirus del cercopiteco 1 alfa (Herpervirus simiae, herpesvirus B)",3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,"Herpesvirus del cercopiteco 1 alfa (Herpesvirus simiae, herpesvirus B)",exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0037,virus,"Hepersvirus humano 1 alfa (herpervirus humano 1, virus del herpes simple de tipo 1).","Hepersvirus humano 1 alfa (herpervirus humano 1, virus del herpes simple de tipo 1)",2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,"Herpesvirus humano 1 alfa (herpesvirus humano 1, virus del herpes simple de tipo 1)",exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0038,virus,"Herpesvirus humano 2 alfa (herpesvirus humano 2, virus del herpes simple de tipo 2).","Herpesvirus humano 2 alfa (herpesvirus humano 2, virus del herpes simple de tipo 2)",2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,"Herpesvirus humano 2 alfa (herpesvirus humano 2, virus del herpes simple de tipo 2)",exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-VIR-0039,virus,Herpesvirus humano 3 alfa (herpesvirus varicella-zóster).,Herpesvirus humano 3 alfa (herpesvirus varicella-zóster),2,2,False,V,False,False,False,True,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Herpesvirus humano 3 alfa (herpesvirus varicela-zóster),high_similarity_candidate,manual_alias_verified_spelling_variant,same_legal_entity,BASEBiO uses varicela-zóster; official legal row uses varicella-zóster.
